tweet_id	tweet	gold_label	emotion	split
Even death is unreliable. Instead of zero it may be some ghastly hallucination, such as the square root of minus one.  Samuel Beckett	fear	0.688	fear	train
@Burnt_Out_Darth @theaterofscifi thanks. #nightmare	fear	0.688	fear	train
#TerrorStatePak we r confirm that #navazsharif is post graduate distinction student of university of #terrorism. He can't spare himself.	fear	0.688	fear	train
@ANI_news #Pakistan should stop cross border #terrorism if they really need solution for #KashmirIssue. @narendramodi sir, #India should act	fear	0.688	fear	train
3:45am and off to the hospital! Elouise's waters have gone! #panic #Labour #LittleSister #superexcited	fear	0.688	fear	train
This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare.	fear	0.688	fear	train
I hate having ideas but being too afraid to share them ð	fear	0.688	fear	train
i'd let jiho step on my throat but he'd probs be afraid he'd hurt me	fear	0.688	fear	train
@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain,  #iamkratom	fear	0.685	fear	train
Nawaz Sharif's UN should start #à¤¸à¤¤à¥à¤¯_à¤¬à¥à¤§_à¤¯à¤¾à¤¤à¥à¤°à¤¾ as after all his #UNGA speech has awaken the world about their role in sponsoring #terrorism	fear	0.685	fear	train
Idk if it's hella hot in here or I'm nervous	fear	0.68	fear	train
@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. #afraid	fear	0.667	fear	train
I can't imagine keeping malice with my brothers!! I shudder when I see siblings estranged and all	fear	0.667	fear	train
Today's alarm shows how unprepared professors and students are when it comes to emergency protocols. We don't know where to go @CalStateLA	fear	0.667	fear	train
@MaryamNSharif I think just becz u have so much terror in pak nd urself being  a leader u forgot d difference btw a leader nd terrorist !	fear	0.667	fear	train
And here we go again ð #restless	fear	0.667	fear	train
There's always that one song which makes you turn of the radio, as you'd rather sit in silence ð¡ #awful	fear	0.667	fear	train
Do you think humans have the sense for recognizing impending doom? 	fear	0.667	fear	train
@GeneralBakshi Only Indian seems to be afraid of War is @sardesairajdeep n like India is for WAR! WAR! WAR! we cry war. #PakistanMustPay	fear	0.667	fear	train
@officialShaky 'Operation Echoes' is gathering momentum ... #tense  #feelsick #excited	fear	0.667	fear	train
Retweeted Dr. Rand Paul (@RandPaul):\n\nStop fueling a Middle East arms race and worsening an already horrific refugee crisis in Yemen.	fear	0.667	fear	train
The more I watch this documentary on @Channel4 the more I think @Airbnb is more a #nightmare than dream #dreamornightmare	fear	0.667	fear	train
World is facing #terrorism. Where #Terrorist's school exist? Who are terrorist's teacher &amp; father. Which is terrorist's motherland?	fear	0.667	fear	train
@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT) #terror #TRUMP #FAIL	fear	0.667	fear	train
We ashamed of being an ally to you. Pakistan sacrificed almost 50000 civilians by siding you in war on #terror @JudgeTedPoe	fear	0.667	fear	train
#terror test ................	fear	0.667	fear	train
@MrMalky @kwr66 How awful! Switched off!	fear	0.667	fear	train
bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church #nervous	fear	0.667	fear	train
The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin #fear #neurological #USCitizens #Insect #mammal	fear	0.667	fear	train
Just had a massive argument with my alarm today... I didn't want to get up. I don't know how we're going to fix this by tomorrow morning ð	fear	0.667	fear	train
@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered #awful	fear	0.667	fear	train
@jk_rowling never thought an angry oompa loompa would be my Boggart, but there you have it. #boggart #PresidentTrump #nightmare	fear	0.667	fear	train
#beyond naming &amp; shaming ; lies a vast space b/w #sanctions &amp; #terror state...v *wait til Others #impose it...&amp; do not hv COURAGE #ourselves	fear	0.667	fear	train
@MEAIndia: Virtually every statement by other countries at #UN has referred to #terror as main threat to peace, #Pak still in denial.	fear	0.667	fear	train
wow if i need to start over on SIF im prob gonna just die	fear	0.667	fear	train
When your body says FUCK YOU BITCH, You ain't sleeping\n #sleep #cantsleep #drained 	fear	0.667	fear	train
I want to slide into the dms but im too fucking shy #shy	fear	0.667	fear	train
@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli #terrible	fear	0.667	fear	train
At #UNGA Pakistan clearly shows the face of cowardliness and blatant lies! Its time for #India to act upon terror.	fear	0.667	fear	train
@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create  #BlackLivesmatter #terrorism	fear	0.663	fear	train
#India is sponsoring terrorism in #Balochistan. #KulbhushanYadav an Indian spy agent was arrested in Balochistan by Pakistani forces.	fear	0.66	fear	train
Tired of people pretending Islam isn't one of the most misogynistic religions, it's no coincidence Muslim countries are terrible for women.	fear	0.66	fear	train
Some questions you get on Twitter make you want to despair. We've been so battered. We complain but aren't convinced things could be better.	fear	0.66	fear	train
@dfkm1970 @tomddumba the struggle is real. Whoa! I worry for the younger generation ð	fear	0.66	fear	train
@TeaPartyOrg Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances	fear	0.66	fear	train
Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism	fear	0.66	fear	train
@AmyMek this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country).  #wakeupcall	fear	0.657	fear	train
@AmyMek this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country). #despair #wakeupcall	fear	0.655	fear	train
@politico If they say the words radical Islamic terrorist, will that somehow make the terror groups drop their weapons?	fear	0.646	fear	train
this Mac update has me some kind of apprehensive.	fear	0.646	fear	train
a panic attack AND CALL YOURSELF A REAL FAN makes me so mad like i dont even have the words to explain. this is why some people give no +	fear	0.646	fear	train
Your boy' is having a nightmare @VivaLaSergio	fear	0.646	fear	train
It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged	fear	0.646	fear	train
@SadiqKhan #terrorism shouldn't be a way of life in the united etates and wasn't until #islam brought it here! #IslamExposed #islambacon	fear	0.646	fear	train
Now #India is #afraid of #bad #terrorism.	fear	0.646	fear	train
@RJAH_NHS @ChrisHudson76 @mbrandreth #course day # potential Leadership #excited #nervous # proud	fear	0.646	fear	train
ugh!! this is the worst!! i didn't read at all this whole first month of school and i have a unit test on friday!!! awe man!!	fear	0.646	fear	train
Man city's kit is dreadful!	fear	0.646	fear	train
jimmy_dore: RaisingTheBoss we've already lost our country and our government to oligarchs, but their fear tactics still work it appears.	fear	0.646	fear	train
@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create #BlackLivesmatter 	fear	0.646	fear	train
Set n alarm '@Innocentia_T: I wanna nap but I'm scared I'll wake up tomorrow .'	fear	0.646	fear	train
@Megannn_walsh12 @itsshelleeey never said that,Just not fair how Yous think it's completely okay to bully someone	fear	0.646	fear	train
Just feel awkward that I'm being timid to everyone.	fear	0.646	fear	train
Rooney ! Oh dear, oh dear ! Fucking dreadful ðâ½ï¸â½ï¸	fear	0.646	fear	train
@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? 	fear	0.646	fear	train
@DaniQays @AJENews ohh.. so here comes sense from terror supporting stone pelting vandalizing ppl who gather b4 protests to announce ...	fear	0.646	fear	train
@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. 	fear	0.646	fear	train
Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch #shocking	fear	0.646	fear	train
#ntfc mourinho is worried,  bringing Ibra  and Rushford on.  #panic	fear	0.646	fear	train
@latenightdaryun pfft, as if anyone undergoing the constant ongoing horror of sapient consciousness has any trust in themself anyway	fear	0.646	fear	train
Librarians scare me	fear	0.646	fear	train
@SherriEShepherd because #whitepeople are #afraid of large #blackmen?	fear	0.646	fear	train
@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times #anxiety	fear	0.646	fear	train
@mikebairdMP @AndrewConstance @nswtaxi how many sex cases u need before u guys learn UBER is shocking to the consumer unregulated	fear	0.646	fear	train
@ashish_geol @getPakistanTV @HamidMirGEO .. Have you give thought to Khalistaan? \nNo concern of you Baluchistan !! Kashmir is an Issue.	fear	0.646	fear	train
Democracy doesn't work\n#mob #mentality #mass #hysteria #fear #mongering #oligarchy	fear	0.644	fear	train
I want to slide into the dms but im too fucking shy 	fear	0.64	fear	train
Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is #shocking	fear	0.637	fear	train
A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. 	fear	0.632	fear	train
@Miami4Trump Yeah, but bad part is the #terrorism #terror Muslims won't be the ones leaving #ObamaLegacy #nationalsecurity #disaster #Obama	fear	0.63	fear	train
We're all in D. T. (Discipleship training or detox) for something. #messy  #cutoff #choosefreedom #CryOut16	fear	0.63	fear	train
@Sami_3499 Oh noooo!  #nomorehammocks #nightmare ;)	fear	0.625	fear	train
So not pumped for this interview 	fear	0.625	fear	train
Rojo is shocking.......absolutely shocking !!!	fear	0.625	fear	train
#NawazSharif confesses that #Pakistan  supports #terror at #unga\n#BurhanWani	fear	0.625	fear	train
@PanicAtTheDisco hey, y'all announced it like immediately after I asked. Nice. Thanks y'all #panic	fear	0.625	fear	train
When your body says FUCK YOU BITCH, You ain't sleeping\n#sleep #cantsleep #drained #restless	fear	0.625	fear	train
@wwcummings @USATODAY this individual is clearly trying 2 #intimidate this #LEO I see an issue here. STOP CAUSING ISSUES by pushing limits!!	fear	0.625	fear	train
@Lrihendry I'm not sure we like this comparison.  USA should emulate #Israel's methods of protecting civilians against #terror attacks	fear	0.625	fear	train
Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas  #stressed	fear	0.625	fear	train
